time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
2.133350372314453125e-01,-8.149273344315588474e-04,-1.917476067319512367e-03,2.830696478486061096e-02,2.352865189313888550e-01,-1.944163814187049866e-04,1.968791330000385642e-04
2.166683673858642578e-01,-9.587380336597561836e-04,-3.067961661145091057e-03,-1.308417879045009613e-02,-2.049039006233215332e-01,6.817486137151718140e-04,6.096933793742209673e-05
2.200016975402832031e-01,-7.190534961409866810e-04,-2.684466540813446045e-03,3.077769465744495392e-02,4.192430526018142700e-02,-6.347143789753317833e-05,-5.996004911139607430e-04
2.233350276947021484e-01,-7.190534961409866810e-04,-2.684466540813446045e-03,1.916192471981048584e-02,6.500131636857986450e-02,1.186993555165827274e-03,1.445013331249356270e-03
2.266685962677001953e-01,-5.752427969127893448e-04,-3.834952134639024734e-03,3.184044733643531799e-02,-3.488668203353881836e-01,-3.730675671249628067e-04,1.146203372627496719e-03
2.300019264221191406e-01,-5.752427969127893448e-04,-2.684466540813446045e-03,1.526228990405797958e-02,2.794364690780639648e-01,3.563793434295803308e-04,3.381895076017826796e-04
2.333352565765380859e-01,-3.355583176016807556e-04,-2.300971187651157379e-03,5.880176275968551636e-02,4.584828317165374756e-01,-8.459284435957670212e-04,1.910321181640028954e-03
2.366685867309570312e-01,-7.190534961409866810e-04,-3.834952134639024734e-03,-3.145503625273704529e-02,-4.282565414905548096e-01,1.153667108155786991e-03,-2.892757765948772430e-04
2.400019168853759766e-01,-8.149273344315588474e-04,-2.684466540813446045e-03,-4.636318236589431763e-02,-3.002451732754707336e-02,-9.616516181267797947e-04,-7.433337741531431675e-04
2.433354854583740234e-01,-6.711166352033615112e-04,-2.684466540813446045e-03,-6.010418292135000229e-03,-5.486523732542991638e-03,-4.624823341146111488e-04,2.723064739257097244e-03
2.466688156127929688e-01,-2.396845084149390459e-04,-1.533980830572545528e-03,9.755586087703704834e-02,5.250154137611389160e-01,7.094473694451153278e-04,1.504780026152729988e-03
2.500021457672119141e-01,-5.273059359751641750e-04,-2.300971187651157379e-03,3.197024017572402954e-02,4.221258312463760376e-02,-1.907837868202477694e-04,-1.593199558556079865e-04
2.533354759216308594e-01,-6.711166352033615112e-04,-2.684466540813446045e-03,-1.030895113945007324e-02,-2.718437314033508301e-01,-3.700905654113739729e-04,-9.715123451314866543e-04
2.566688060760498047e-01,-4.314320976845920086e-04,-2.684466540813446045e-03,2.699091099202632904e-02,-1.112795472145080566e-01,8.455813513137400150e-04,4.266993491910398006e-04
2.600021362304687500e-01,-2.396845084149390459e-04,-3.451456781476736069e-03,4.631762206554412842e-02,-2.753376662731170654e-01,9.353232599096372724e-05,9.759627864696085453e-04
2.633354663848876953e-01,-2.396845084149390459e-04,-3.451456781476736069e-03,1.649111323058605194e-02,-7.725342363119125366e-02,-1.447238493710756302e-03,9.876001859083771706e-04
2.666687965393066406e-01,9.587380191078409553e-05,-3.451456781476736069e-03,7.343467324972152710e-02,-6.635589990764856339e-03,-1.866657839855179191e-05,1.447887276299297810e-03
2.700021266937255859e-01,-3.355583176016807556e-04,-3.067961661145091057e-03,-3.731950372457504272e-02,1.215337365865707397e-01,-2.111749781761318445e-04,9.124894277192652225e-04
2.733354568481445312e-01,-3.834952076431363821e-04,-2.300971187651157379e-03,-4.444504901766777039e-02,3.921945691108703613e-01,-1.013032509945333004e-03,1.049887388944625854e-03
2.766687870025634766e-01,-3.834952076431363821e-04,-2.684466540813446045e-03,-2.692056633532047272e-02,-1.133076846599578857e-02,3.730992611963301897e-04,3.338380192872136831e-04
2.800021171569824219e-01,-3.355583176016807556e-04,-3.834952134639024734e-03,1.033755764365196228e-02,-7.477238774299621582e-01,-2.396795898675918579e-04,-2.616048732306808233e-04
2.833354473114013672e-01,-4.793690168298780918e-04,-1.917476067319512367e-03,-1.179277338087558746e-02,2.909384667873382568e-01,-3.947096993215382099e-04,7.839190657250583172e-04
2.866687774658203125e-01,-3.355583176016807556e-04,-3.067961661145091057e-03,2.608947083353996277e-02,-2.774684131145477295e-01,2.032590564340353012e-04,1.929686521179974079e-03
2.900021076202392578e-01,-6.711166352033615112e-04,-2.300971187651157379e-03,-5.451942980289459229e-02,2.338330820202827454e-02,-2.614288532640784979e-04,-1.018852926790714264e-03
2.933356761932373047e-01,-5.752427969127893448e-04,-3.451456781476736069e-03,-3.436309844255447388e-02,-4.774118065834045410e-01,-1.283624907955527306e-03,1.417368301190435886e-03
2.966690063476562500e-01,-2.396845084149390459e-04,-2.300971187651157379e-03,4.534244164824485779e-02,8.586056530475616455e-02,-1.848683609750878531e-06,1.272280467674136162e-03
3.000023365020751953e-01,-3.355583176016807556e-04,-3.067961661145091057e-03,1.684746332466602325e-02,-2.020602524280548096e-01,1.458397309761494398e-04,9.612794965505599976e-04
3.033356666564941406e-01,-2.876213984563946724e-04,-3.451456781476736069e-03,2.075466141104698181e-02,-4.067297279834747314e-01,-2.518718247301876545e-04,-8.044343558140099049e-04
3.066689968109130859e-01,-3.834952076431363821e-04,-2.684466540813446045e-03,-1.136705558747053146e-02,5.721708759665489197e-02,6.384378066286444664e-04,1.070468570105731487e-03
3.100023269653320312e-01,-1.917476038215681911e-04,-2.300971187651157379e-03,2.459015883505344391e-02,3.067916929721832275e-01,5.540148704312741756e-04,1.313613844104111195e-03
