time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_meas1,tau_meas2
1.230230331420898438e-01,9.831858426332473755e-02,-2.761165380477905273e+00,2.228174591064453125e+01,-3.624327421188354492e+00,-4.603067354764789343e-04,-1.686867675743997097e-03
1.240231990814208984e-01,1.392087638378143311e-01,-2.767301321029663086e+00,2.223084449768066406e+01,-3.435594081878662109e+00,3.563351638149470091e-04,-1.075814128853380680e-03
1.250233650207519531e-01,1.801948100328445435e-01,-2.771903276443481445e+00,2.221049499511718750e+01,-2.835159301757812500e+00,2.066428569378331304e-04,-1.165031688287854195e-03
1.260235309600830078e-01,1.801948100328445435e-01,-2.771903276443481445e+00,2.221049499511718750e+01,-2.835159301757812500e+00,2.066428569378331304e-04,-1.165031688287854195e-03
1.270239353179931641e-01,2.198865711688995361e-01,-2.777272224426269531e+00,2.214410781860351562e+01,-2.994629383087158203e+00,-2.567876072134822607e-04,-1.236884738318622112e-03
1.280241012573242188e-01,2.198865711688995361e-01,-2.777272224426269531e+00,2.214410781860351562e+01,-2.994629383087158203e+00,-2.567876072134822607e-04,-1.236884738318622112e-03
1.290242671966552734e-01,2.620230913162231445e-01,-2.779956817626953125e+00,2.214940071105957031e+01,-2.173050403594970703e+00,7.520089275203645229e-04,-9.984080679714679718e-04
1.300246715545654297e-01,2.620230913162231445e-01,-2.779956817626953125e+00,2.214940071105957031e+01,-2.173050403594970703e+00,7.520089275203645229e-04,-9.984080679714679718e-04
1.310248374938964844e-01,3.027215301990509033e-01,-2.781874179840087891e+00,2.207785987854003906e+01,-1.471918702125549316e+00,-1.180815088446252048e-04,-9.350351174362003803e-04
1.320250034332275391e-01,3.027215301990509033e-01,-2.781874179840087891e+00,2.207785987854003906e+01,-1.471918702125549316e+00,-1.180815088446252048e-04,-9.350351174362003803e-04
1.330251693725585938e-01,3.427008986473083496e-01,-2.784558773040771484e+00,2.210101890563964844e+01,-1.474212050437927246e+00,2.493823121767491102e-04,-7.559633231721818447e-04
1.340253353118896484e-01,3.427008986473083496e-01,-2.784558773040771484e+00,2.210101890563964844e+01,-1.474212050437927246e+00,2.493823121767491102e-04,-7.559633231721818447e-04
1.350255012512207031e-01,3.835910856723785400e-01,-2.784942150115966797e+00,2.207994079589843750e+01,-7.984319925308227539e-01,3.141897905152291059e-04,-9.939630981534719467e-04
1.360256671905517578e-01,4.235225319862365723e-01,-2.785325765609741211e+00,2.212704658508300781e+01,-4.274801611900329590e-01,8.406262168136890978e-06,-1.042923424392938614e-03
1.370258331298828125e-01,4.235225319862365723e-01,-2.785325765609741211e+00,2.212704658508300781e+01,-4.274801611900329590e-01,8.406262168136890978e-06,-1.042923424392938614e-03
1.380259990692138672e-01,4.631184041500091553e-01,-2.785709142684936523e+00,2.187375259399414062e+01,-4.406862854957580566e-01,4.718686977867037058e-04,-1.440166262909770012e-03
1.390261650085449219e-01,4.631184041500091553e-01,-2.785709142684936523e+00,2.187375259399414062e+01,-4.406862854957580566e-01,4.718686977867037058e-04,-1.440166262909770012e-03
1.400263309478759766e-01,5.012282133102416992e-01,-2.782257795333862305e+00,2.162012100219726562e+01,7.486022710800170898e-01,7.428334793075919151e-04,-1.060738693922758102e-03
